ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
44,RHODE ISLAND,RI,44009,Washington,44009051304,"Census Tract 513.04, Washington County, Rhode Island",9.517715073458,2052,140,901,33,806,45,81,45,34,22,41827,4047,60,46,603,80,380,57,275,66,15,14,93,192,0,52,0,18,96,30,6,16,10,11,6,4,4.0,2.2,3.3,2.1,41827.0,4047.0,4.0,2.9,29.4,3.5,18.5,2.5,13.4,3.2,1.9,1.8,4.5,9.4,0.0,2.6,0.0,2.0,10.7,3.3,0.7,2.0,1.2,1.4,0.3,0.2,0.1423,0.2008,0.251,0.0921,0.6862,0.0795,0.9665,0.41,0.4937,0.0418,1.912,0.41,0.0544,0.0,0.0544,0.0293,0.0,0.9958,0.3975,0.0669,0.3682,1.8284,0.3598,4.481,0.1088,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,18,17,0.9,0.8,681
44,RHODE ISLAND,RI,44003,Kent,44003022400,"Census Tract 224, Kent County, Rhode Island",2.562341598574,2236,145,1020,26,966,47,69,32,91,42,56228,10597,105,65,451,55,317,52,360,81,43,33,117,203,5,51,86,49,0,13,17,30,27,19,0,13,3.1,1.5,6.8,3.2,56228.0,10597.0,6.0,3.5,20.2,2.2,14.2,2.1,16.1,3.7,4.5,3.5,5.2,9.1,0.2,2.4,8.4,4.8,0.0,3.6,1.8,3.1,2.8,2.0,0.0,0.6,0.0711,0.6234,0.0586,0.2636,1.0167,0.1841,0.7113,0.159,0.7322,0.2469,1.8494,0.3682,0.0795,0.159,0.2385,0.1004,0.4979,0.0,0.6653,0.2134,0.0,1.3766,0.1799,4.4812,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,58,4.7,2.5,1133
44,RHODE ISLAND,RI,44009,Washington,44009050600,"Census Tract 506, Washington County, Rhode Island",40.323868166964,7626,26,3017,160,2837,142,291,204,117,68,37037,2426,292,124,1002,153,1578,149,802,242,73,49,468,173,0,72,0,25,50,35,46,42,90,85,55,39,3.8,2.7,2.5,1.4,37037.0,2426.0,5.6,2.3,13.1,2.0,20.7,2.0,10.6,3.2,2.6,1.7,6.1,2.3,0.0,1.0,0.0,0.8,1.7,1.2,1.6,1.5,3.2,3.0,0.7,0.5,0.1213,0.0879,0.4059,0.2218,0.8369,0.1172,0.3013,0.6444,0.1925,0.1046,1.2428,0.0753,0.1213,0.0,0.1213,0.0586,0.0,0.8787,0.6109,0.2594,0.5523,2.3013,0.5607,4.5023,0.1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,114,2.5,1.5,6809
44,RHODE ISLAND,RI,44003,Kent,44003020702,"Census Tract 207.02, Kent County, Rhode Island",16.925560709938,4499,232,1888,67,1697,101,315,195,47,36,39071,3655,178,72,883,161,873,77,565,170,84,70,91,328,0,52,0,18,133,44,0,18,8,13,64,85,7.1,4.5,1.8,1.4,39071.0,3655.0,5.2,2.1,19.6,3.0,19.4,1.4,12.7,3.6,4.9,4.2,2.0,7.3,0.0,1.2,0.0,1.0,7.0,2.3,0.0,1.1,0.5,0.8,1.4,1.9,0.3766,0.0377,0.3389,0.1757,0.9289,0.1423,0.6904,0.5105,0.4477,0.3054,1.954,0.431,0.0042,0.0,0.0042,0.0042,0.0,0.9582,0.0,0.0293,0.6527,1.6402,0.2803,4.5273,0.1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,90,58,2.0,1.3,1861
44,RHODE ISLAND,RI,44007,Providence,44007014501,"Census Tract 145.01, Providence County, Rhode Island",3.833215250572,5128,244,1726,66,1643,93,109,112,111,63,48006,5749,231,131,668,136,1061,105,387,116,55,39,694,479,44,84,0,25,13,21,17,33,21,24,22,13,2.1,2.2,4.0,2.1,48006.0,5749.0,6.6,3.7,13.0,2.6,20.7,1.8,7.5,2.2,3.3,2.4,13.5,9.3,0.9,1.7,0.0,1.5,0.8,1.2,1.0,2.0,1.3,1.5,0.4,0.3,0.0293,0.3054,0.1339,0.3054,0.774,0.1046,0.2929,0.6444,0.0418,0.1674,1.1465,0.0586,0.4351,0.3222,0.7573,0.3808,0.0,0.8201,0.5105,0.0879,0.4351,1.8536,0.3724,4.5314,0.1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,84,1.6,1.6,1846
44,RHODE ISLAND,RI,44005,Newport,44005040900,"Census Tract 409, Newport County, Rhode Island",3.921543032908,4938,364,2266,97,1804,161,221,112,135,56,47615,9392,72,51,1040,145,491,90,449,148,37,28,453,524,0,52,146,77,0,13,19,26,98,52,1222,190,5.9,2.8,5.5,2.4,47615.0,9392.0,2.5,1.7,21.1,3.2,9.9,1.7,9.6,3.0,2.1,1.6,9.2,10.6,0.0,1.1,6.4,3.4,0.0,1.6,1.1,1.5,5.4,2.8,24.7,3.4,0.2762,0.4728,0.1381,0.046,0.9331,0.1506,0.7657,0.0502,0.1213,0.0669,1.0041,0.0418,0.2762,0.0,0.2762,0.1297,0.4268,0.0,0.5272,0.41,0.9623,2.3263,0.5732,4.5397,0.1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,163,81,3.5,1.7,7144
44,RHODE ISLAND,RI,44007,Providence,44007003200,"Census Tract 32, Providence County, Rhode Island",0.266382580656,3474,317,1585,63,1340,107,820,316,79,51,43998,6609,45,32,374,101,819,152,177,78,139,62,1227,420,28,53,47,55,0,13,0,18,52,35,0,13,23.7,8.6,3.8,2.4,43998.0,6609.0,1.9,1.3,10.8,3.0,23.6,3.8,5.1,2.3,10.4,4.6,35.3,11.7,0.9,1.7,3.0,3.5,0.0,2.3,0.0,1.4,3.9,2.6,0.0,0.4,0.795,0.2636,0.205,0.0293,1.2929,0.272,0.2008,0.8033,0.0126,0.6778,1.6945,0.2929,0.728,0.3222,1.0502,0.5397,0.2845,0.0,0.0,0.3222,0.0,0.6067,0.0251,4.6443,0.1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,38,1.4,1.1,1664
44,RHODE ISLAND,RI,44005,Newport,44005041702,"Census Tract 417.02, Newport County, Rhode Island",18.089669822998,4636,255,2262,94,1853,136,265,152,108,58,41118,4461,284,150,1103,230,886,110,537,168,36,38,72,357,0,52,0,18,227,118,13,23,15,23,10,6,5.7,3.2,4.3,2.3,41118.0,4461.0,8.2,4.1,23.8,4.8,19.1,2.1,11.6,3.6,1.9,2.1,1.6,7.7,0.0,1.2,0.0,0.8,10.0,5.2,0.7,1.3,0.8,1.2,0.2,0.1,0.2678,0.3264,0.2762,0.4017,1.2721,0.2594,0.8536,0.4728,0.3264,0.0418,1.6946,0.3013,0.0,0.0,0.0,0.0,0.0,0.9874,0.3975,0.0502,0.251,1.6861,0.2971,4.6528,0.1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,130,131,2.8,2.8,1742
44,RHODE ISLAND,RI,44003,Kent,44003020701,"Census Tract 207.01, Kent County, Rhode Island",21.99043168796,1757,107,737,26,667,49,25,19,7,12,36215,5530,164,62,301,45,345,42,292,72,36,24,187,195,14,53,0,18,0,13,0,18,0,13,39,16,1.5,1.1,0.7,1.3,36215.0,5530.0,12.6,4.8,17.1,2.6,19.6,2.1,16.9,4.1,5.4,3.6,10.6,11.1,0.8,3.1,0.0,2.5,0.0,5.0,0.0,2.8,0.0,5.5,2.2,0.9,0.0,0.0126,0.431,0.6151,1.0587,0.1967,0.5356,0.5272,0.795,0.3682,2.226,0.6569,0.3556,0.2929,0.6485,0.318,0.0,0.0,0.0,0.0,0.728,0.728,0.0377,4.6612,0.1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,1.5,1.1,556
44,RHODE ISLAND,RI,44001,Bristol,44001030901,"Census Tract 309.01, Bristol County, Rhode Island",2.510532501704,5839,395,2294,102,2242,102,268,210,115,68,39458,3976,598,206,1263,177,1011,242,609,169,33,43,415,606,129,104,107,105,0,18,0,25,16,27,210,146,4.8,3.8,3.6,2.2,39458.0,3976.0,13.4,4.5,21.6,3.1,17.3,4.0,10.8,3.0,1.5,2.0,7.1,10.4,2.3,1.9,4.7,4.6,0.0,1.6,0.0,1.1,0.7,1.2,3.6,2.5,0.1883,0.2343,0.3096,0.636,1.3682,0.318,0.7908,0.3013,0.2259,0.0335,1.3515,0.1046,0.1757,0.5816,0.7573,0.3808,0.3473,0.0,0.0,0.046,0.8368,1.2301,0.1423,4.7071,0.1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,59,1.4,1.0,2442
44,RHODE ISLAND,RI,44007,Providence,44007003500,"Census Tract 35, Providence County, Rhode Island",0.498609420086,5082,606,2547,125,2275,162,1015,451,39,47,57059,10523,155,94,715,114,472,177,336,149,17,31,1290,797,0,72,646,146,0,18,20,36,232,110,120,63,20.1,8.2,1.3,1.5,57059.0,10523.0,4.2,2.5,14.1,2.8,9.3,3.3,6.6,3.0,0.7,1.4,25.4,15.4,0.0,1.5,25.4,5.6,0.0,1.5,0.9,1.6,10.2,4.8,2.4,1.2,0.7531,0.0251,0.0502,0.113,0.9414,0.1548,0.3389,0.046,0.0251,0.0126,0.4226,0.0167,0.6234,0.0,0.6234,0.3013,0.9079,0.0,0.4728,0.6318,0.7531,2.7656,0.7741,4.753,0.1506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,203,236,4.0,4.6,4440
44,RHODE ISLAND,RI,44003,Kent,44003022201,"Census Tract 222.01, Kent County, Rhode Island",3.50859767746,6731,333,2979,116,2882,136,206,119,252,131,51120,6293,86,57,1339,213,1165,176,781,244,145,109,670,536,14,72,630,184,0,18,11,26,250,115,5,12,3.1,1.8,6.3,3.3,51120.0,6293.0,1.7,1.1,19.9,3.1,17.3,2.5,11.6,3.5,5.0,3.8,10.0,8.0,0.2,1.1,21.1,6.1,0.0,1.2,0.4,0.9,8.7,3.9,0.1,0.2,0.0711,0.5607,0.0837,0.0209,0.7364,0.0879,0.6946,0.3013,0.3264,0.3138,1.6361,0.2259,0.3305,0.159,0.4895,0.2385,0.8243,0.0,0.3222,0.5732,0.1715,1.8912,0.3975,4.7532,0.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,277,5.9,4.0,5228
44,RHODE ISLAND,RI,44005,Newport,44005040600,"Census Tract 406, Newport County, Rhode Island",0.403307477324,4024,396,2303,130,2039,178,607,246,69,56,37852,4628,161,112,613,98,442,119,238,100,144,60,1073,533,75,123,127,72,0,13,0,18,231,99,10,11,15.2,6.0,2.6,2.1,37852.0,4628.0,5.4,3.6,15.2,2.7,11.0,2.8,6.0,2.5,7.1,2.9,26.7,13.0,2.0,3.2,5.5,3.1,0.0,1.6,0.0,0.9,11.3,4.7,0.2,0.3,0.6653,0.0921,0.3808,0.1967,1.3349,0.2971,0.4017,0.0628,0.0209,0.4644,0.9498,0.0377,0.636,0.5481,1.1841,0.6234,0.3766,0.0,0.0,0.6736,0.251,1.3012,0.1548,4.77,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,255,8.5,6.0,3935
44,RHODE ISLAND,RI,44007,Providence,44007013001,"Census Tract 130.01, Providence County, Rhode Island",27.67820835852,3420,242,1313,74,1155,81,223,124,100,71,34879,2764,309,129,551,73,594,84,348,99,42,31,196,365,46,66,0,18,0,13,6,16,18,20,171,99,6.8,3.6,4.7,3.1,34879.0,2764.0,12.0,4.8,16.1,2.2,17.4,2.1,10.6,3.1,3.6,2.7,5.7,10.7,1.4,2.0,0.0,1.4,0.0,2.8,0.5,1.4,1.6,1.7,5.0,2.9,0.3598,0.3598,0.4686,0.5941,1.7823,0.4603,0.4644,0.318,0.1925,0.1925,1.1674,0.0669,0.1046,0.4435,0.5481,0.2762,0.0,0.0,0.3431,0.1004,0.887,1.3305,0.1674,4.8283,0.1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,67,2.3,2.0,981
44,RHODE ISLAND,RI,44007,Providence,44007013102,"Census Tract 131.02, Providence County, Rhode Island",23.058794068754,5084,348,2197,137,1927,130,333,188,222,91,37874,2700,206,74,923,109,930,236,616,178,93,56,245,489,0,72,15,30,174,77,0,25,38,31,10,5,6.6,3.6,7.4,3.0,37874.0,2700.0,5.5,1.9,18.2,2.2,18.3,4.5,12.1,3.4,4.8,2.9,4.8,9.6,0.0,1.5,0.7,1.4,7.9,3.5,0.0,1.3,2.0,1.6,0.2,0.1,0.3347,0.6904,0.3766,0.205,1.6067,0.4017,0.6192,0.3766,0.3933,0.2803,1.6694,0.2594,0.0628,0.0,0.0628,0.0335,0.1674,0.9665,0.0,0.1339,0.251,1.5188,0.2259,4.8577,0.1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,234,158,4.6,3.1,3069
44,RHODE ISLAND,RI,44007,Providence,44007012602,"Census Tract 126.02, Providence County, Rhode Island",8.100564362148,7597,305,3387,146,3336,159,467,212,81,63,38954,3409,361,140,1725,210,1281,150,996,242,158,104,560,508,0,72,507,167,0,18,0,25,248,142,96,98,6.2,2.9,2.0,1.6,38954.0,3409.0,6.1,2.3,22.7,2.7,16.9,1.9,13.3,3.1,4.7,3.1,7.4,6.7,0.0,1.0,15.0,4.9,0.0,1.1,0.0,0.8,7.4,4.2,1.3,1.3,0.3054,0.0502,0.3431,0.2762,0.9749,0.1632,0.8452,0.2762,0.4854,0.2678,1.8746,0.3766,0.1925,0.0,0.1925,0.0837,0.682,0.0,0.0,0.5188,0.6444,1.8452,0.3682,4.8872,0.1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,104,1.8,1.4,5593
44,RHODE ISLAND,RI,44009,Washington,44009051000,"Census Tract 510, Washington County, Rhode Island",5.440039341586,1643,200,2437,51,792,79,97,57,55,31,63426,12767,41,45,694,126,210,73,151,56,26,24,39,275,6,51,0,18,46,42,5,15,16,14,52,73,6.1,3.4,7.6,4.3,63426.0,12767.0,3.0,3.1,42.2,7.3,12.8,4.2,9.5,3.7,3.3,3.0,2.4,16.8,0.4,3.1,0.0,0.8,1.9,1.7,0.6,1.9,2.0,1.8,3.2,4.4,0.3013,0.7029,0.0167,0.0669,1.0878,0.205,1.0,0.1088,0.1172,0.1674,1.3934,0.1297,0.0167,0.2218,0.2385,0.1004,0.0,0.8954,0.3515,0.1339,0.7992,2.18,0.5146,4.8997,0.1757,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35,24,2.2,1.5,1009
44,RHODE ISLAND,RI,44003,Kent,44003021502,"Census Tract 215.02, Kent County, Rhode Island",1.446270138048,4180,264,1876,47,1717,94,308,170,269,136,33731,3709,260,77,623,73,703,115,624,142,91,60,499,380,0,52,7,17,0,13,0,18,31,30,13,8,7.4,4.1,10.8,5.4,33731.0,3709.0,8.6,2.6,14.9,1.6,16.8,2.5,14.9,3.4,5.3,3.5,11.9,9.1,0.0,1.3,0.4,0.9,0.0,2.0,0.0,1.1,1.8,1.7,0.3,0.2,0.3891,0.887,0.5105,0.4477,2.2343,0.5941,0.3724,0.272,0.6485,0.3515,1.6444,0.2301,0.4142,0.0,0.4142,0.1841,0.1423,0.0,0.0,0.1172,0.3682,0.6277,0.0293,4.9206,0.1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,163,6.3,3.8,2204
44,RHODE ISLAND,RI,44005,Newport,44005040200,"Census Tract 402, Newport County, Rhode Island",0.902530413488,1335,167,552,64,526,68,120,77,39,32,24901,3406,52,37,37,21,313,71,85,57,27,25,553,217,59,72,0,18,0,13,0,18,13,14,0,13,9.0,5.5,6.2,4.7,24901.0,3406.0,6.1,4.4,2.8,1.6,23.4,4.4,7.4,4.7,5.1,4.7,41.4,15.5,4.9,5.9,0.0,3.3,0.0,6.6,0.0,3.5,2.5,2.6,0.0,1.0,0.4519,0.5481,0.7824,0.2762,2.0586,0.5481,0.0126,0.795,0.0377,0.3264,1.1717,0.0711,0.7699,0.7448,1.5147,0.7782,0.0,0.0,0.0,0.1757,0.0,0.1757,0.0042,4.9207,0.1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,76,11.9,6.0,1679
44,RHODE ISLAND,RI,44007,Providence,44007010702,"Census Tract 107.02, Providence County, Rhode Island",0.747792314948,4010,290,1773,57,1680,87,362,177,88,56,36196,3712,184,97,699,88,681,134,598,136,153,89,309,407,29,53,96,61,0,13,7,17,57,67,0,13,9.0,4.3,3.8,2.3,36196.0,3712.0,6.0,3.1,17.4,2.4,17.0,3.1,14.9,3.5,9.1,5.3,7.7,10.1,0.8,1.4,5.4,3.5,0.0,2.1,0.4,1.0,3.4,3.9,0.0,0.3,0.4519,0.2636,0.4351,0.2636,1.4142,0.3431,0.569,0.2845,0.6485,0.6234,2.1254,0.569,0.2092,0.2929,0.5021,0.2427,0.364,0.0,0.3222,0.2678,0.0,0.954,0.0669,4.9957,0.1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,74,3.3,1.8,1962
44,RHODE ISLAND,RI,44007,Providence,44007012803,"Census Tract 128.03, Providence County, Rhode Island",17.498878550412,4470,353,1803,128,1700,123,129,83,181,97,43564,4102,194,72,774,124,864,152,628,158,140,62,284,518,10,52,35,29,0,13,18,23,0,13,43,24,2.9,1.9,6.9,3.3,43564.0,4102.0,5.7,2.0,17.3,2.8,19.3,3.0,14.1,3.3,8.2,3.6,6.4,11.6,0.2,1.2,1.9,1.6,0.0,2.1,1.1,1.4,0.0,2.2,1.0,0.5,0.0586,0.636,0.2092,0.2301,1.1339,0.2218,0.5523,0.4979,0.5732,0.5565,2.1799,0.6192,0.1423,0.159,0.3013,0.1506,0.2385,0.0,0.5272,0.0,0.6192,1.3849,0.1883,5.0,0.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,259,6.2,5.6,4530
44,RHODE ISLAND,RI,44003,Kent,44003022000,"Census Tract 220, Kent County, Rhode Island",1.246117563962,3131,217,1733,58,1506,104,304,164,49,39,41695,5071,148,74,612,109,490,89,422,118,127,65,191,319,4,51,240,83,0,13,0,18,41,31,109,85,10.0,5.4,2.8,2.2,41695.0,5071.0,5.9,2.8,19.5,3.4,15.6,2.6,13.9,3.9,8.4,4.3,6.1,10.2,0.1,1.7,13.8,4.8,0.0,2.1,0.0,1.2,2.7,2.0,3.5,2.7,0.5063,0.1255,0.2552,0.2469,1.1339,0.2218,0.6778,0.2092,0.5481,0.569,2.0041,0.4644,0.1213,0.1423,0.2636,0.1213,0.6485,0.0,0.0,0.1967,0.8243,1.6695,0.2887,5.0711,0.1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,72,3.4,2.3,3310
44,RHODE ISLAND,RI,44007,Providence,44007013800,"Census Tract 138, Providence County, Rhode Island",0.8756986411,5135,430,2191,57,1939,123,335,208,115,113,32225,3357,240,197,714,81,972,154,405,285,202,113,1068,699,74,89,259,124,0,18,0,25,73,72,5,5,6.5,4.1,3.6,3.5,32225.0,3357.0,6.6,5.2,13.9,1.6,18.9,2.5,7.9,5.3,10.4,5.8,20.8,13.5,1.5,1.8,11.8,5.7,0.0,1.7,0.0,1.3,3.8,3.7,0.1,0.1,0.3305,0.2343,0.5732,0.3054,1.4434,0.3682,0.3305,0.4519,0.0544,0.6778,1.5146,0.1757,0.59,0.4644,1.0544,0.5439,0.6025,0.0,0.0,0.3013,0.1715,1.0753,0.0962,5.0877,0.2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,120,3.5,2.2,2190
44,RHODE ISLAND,RI,44009,Washington,44009051504,"Census Tract 515.04, Washington County, Rhode Island",4.647227147336,4232,565,3528,140,1874,201,1116,533,100,89,41226,8440,85,47,1314,175,454,135,465,132,46,39,360,791,61,68,7,18,53,59,0,18,27,25,10,5,26.4,9.9,5.5,4.7,41226.0,8440.0,3.3,1.8,31.0,6.1,10.7,2.9,11.1,3.4,2.5,2.1,8.5,18.7,1.5,1.6,0.2,0.5,1.5,1.7,0.0,1.0,1.4,1.3,0.2,0.1,0.8452,0.4728,0.272,0.0753,1.6653,0.4184,0.9833,0.0544,0.2636,0.0921,1.3934,0.1297,0.2427,0.4644,0.7071,0.3515,0.1297,0.8661,0.0,0.0962,0.251,1.343,0.1757,5.1088,0.205,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,60,48,1.4,1.1,2447
44,RHODE ISLAND,RI,44007,Providence,44007013300,"Census Tract 133, Providence County, Rhode Island",50.750887427398,4689,25,1888,173,1697,165,252,116,70,46,37291,4277,169,83,883,159,878,144,549,185,64,46,261,157,10,49,12,23,8,12,33,41,72,59,20,9,5.4,2.5,2.6,1.6,37291.0,4277.0,4.9,2.5,18.8,3.4,18.7,3.1,11.7,4.0,3.8,2.7,5.6,3.3,0.2,1.1,0.6,1.3,0.4,0.6,1.9,2.4,4.2,3.4,0.4,0.2,0.2343,0.0921,0.3933,0.1548,0.8745,0.1297,0.6527,0.4268,0.3515,0.205,1.636,0.2218,0.0921,0.159,0.2511,0.113,0.1548,0.7531,0.6695,0.3515,0.4351,2.364,0.5983,5.1256,0.2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,188,4.5,4.0,1962
44,RHODE ISLAND,RI,44007,Providence,44007011403,"Census Tract 114.03, Providence County, Rhode Island",2.805095895136,7082,393,3050,134,2826,172,425,196,15,24,44272,7122,419,171,1224,182,1475,155,810,194,153,65,594,571,20,72,452,171,0,18,24,25,182,105,23,20,6.0,2.8,0.4,0.7,44272.0,7122.0,8.4,3.4,17.3,2.5,20.8,1.9,11.4,2.9,5.4,2.3,8.4,8.1,0.3,1.1,14.8,5.6,0.0,1.2,0.8,0.9,6.4,3.7,0.3,0.3,0.2929,0.0042,0.2008,0.4351,0.933,0.1464,0.5523,0.6569,0.3054,0.3682,1.8828,0.3808,0.2385,0.1925,0.431,0.205,0.6736,0.0,0.4435,0.4561,0.3682,1.9414,0.4226,5.1882,0.2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,50,0.8,0.7,7058
44,RHODE ISLAND,RI,44005,Newport,44005041701,"Census Tract 417.01, Newport County, Rhode Island",6.785992071892,3423,207,1527,69,1465,85,145,80,110,67,40837,4955,228,99,945,115,461,64,345,108,96,63,192,287,0,52,133,64,33,39,0,18,68,41,8,4,4.2,2.3,6.0,3.5,40837.0,4955.0,8.4,3.5,27.6,3.3,13.5,1.7,10.1,3.2,6.6,4.3,5.6,8.4,0.0,1.6,8.7,4.2,2.2,2.5,0.0,1.3,4.6,2.8,0.2,0.1,0.159,0.5272,0.2803,0.4351,1.4016,0.3264,0.9372,0.1423,0.1548,0.4435,1.6778,0.272,0.0921,0.0,0.0921,0.046,0.5021,0.9079,0.0,0.364,0.251,2.025,0.4477,5.1965,0.2176,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,86,51,2.5,1.5,3157
44,RHODE ISLAND,RI,44009,Washington,44009051503,"Census Tract 515.03, Washington County, Rhode Island",4.317439282342,3926,420,2881,132,2003,190,803,436,120,95,59922,15975,146,71,1085,166,290,86,465,127,54,51,386,591,17,56,391,131,0,13,0,18,123,59,61,44,20.6,9.9,6.0,4.4,59922.0,15975.0,5.1,2.3,27.6,4.5,7.4,2.0,11.9,3.3,2.7,2.5,9.8,15.0,0.4,1.5,13.6,4.5,0.0,1.3,0.0,0.9,6.1,3.0,1.6,1.1,0.7573,0.5272,0.0335,0.1632,1.4812,0.3808,0.9372,0.0251,0.3682,0.113,1.4435,0.1506,0.2971,0.2218,0.5189,0.2636,0.636,0.0,0.0,0.4435,0.6778,1.7573,0.3347,5.2009,0.2218,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,151,113,3.9,2.9,3977
44,RHODE ISLAND,RI,44007,Providence,44007011600,"Census Tract 116, Providence County, Rhode Island",9.292272046168,6025,320,2280,96,2114,131,255,195,83,63,51579,6759,298,131,1248,147,1358,142,478,168,149,101,620,557,134,132,127,73,12,20,0,25,38,58,16,8,4.2,3.3,2.7,2.0,51579.0,6759.0,6.9,3.0,20.7,2.3,22.5,2.0,7.9,2.7,7.0,4.8,10.3,9.2,2.4,2.3,5.6,3.2,0.5,0.9,0.0,1.2,1.8,2.7,0.3,0.1,0.159,0.1004,0.0711,0.3305,0.661,0.0711,0.7322,0.7615,0.0544,0.4561,2.0042,0.4686,0.3431,0.59,0.9331,0.4895,0.3849,0.7615,0.0,0.1172,0.3682,1.6318,0.272,5.2301,0.2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,133,3.1,2.2,15894
44,RHODE ISLAND,RI,44003,Kent,44003020800,"Census Tract 208, Kent County, Rhode Island",50.284100534152,6179,21,2461,193,2235,159,143,87,123,91,42183,4277,158,89,804,99,1342,171,452,157,176,86,606,250,47,84,158,99,98,87,44,44,0,18,33,26,2.3,1.4,3.2,2.4,42183.0,4277.0,3.6,2.0,13.0,1.6,21.7,2.8,7.3,2.6,7.9,3.8,9.8,4.1,0.8,1.4,6.4,4.0,4.0,3.5,2.0,2.0,0.0,1.7,0.5,0.4,0.0377,0.1841,0.2427,0.0795,0.544,0.0544,0.2929,0.728,0.0335,0.5356,1.59,0.1967,0.2971,0.2929,0.59,0.2929,0.4268,0.9121,0.6736,0.0,0.5021,2.5146,0.6569,5.2386,0.2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,395,322,6.4,5.2,5718
